BOLSIG+ version: 03/2016
Collision input data:
--------------------------------------------------
Ar                                                              
total_cross_sections_paschen_superelastic.txt
--------------------------------------------------
Ar(1s2)                                                         
total_cross_sections_paschen_superelastic.txt
--------------------------------------------------
Ar(1s3)                                                         
total_cross_sections_paschen_superelastic.txt
--------------------------------------------------
Ar(1s4)                                                         
total_cross_sections_paschen_superelastic.txt
--------------------------------------------------
Ar(1s5)                                                         
total_cross_sections_paschen_superelastic.txt
--------------------------------------------------
O2                                                              
o2_cs.txt
--------------------------------------------------
O2(0.98)                                                        
o2_cs.txt
--------------------------------------------------
O2(1.63)                                                        
o2_cs.txt
--------------------------------------------------
H2O                                                             
h2o_and_h_cs.txt
--------------------------------------------------
H                                                               
h2o_and_h_cs.txt
--------------------------------------------------
H(2p)(10.2eV)                                                   
h2o_and_h_cs.txt
--------------------------------------------------
H(2s)(10.2eV)                                                   
h2o_and_h_cs.txt
 
 
 
Angular frequency / N (m3/s)               0.000    
Cosine of E-B field angle                  0.000    
Gas temperature (K)                        300.0    
Excitation temperature (K)                 300.0    
Transition energy (eV)                     0.000    
Ionization degree                          0.000    
Plasma density (1/m3)                     0.2446E+26
Ion charge parameter                       1.000    
Ion/neutral mass ratio                     1.000    
e-e momentum effects                       1.000    
Energy sharing                             1.000    
Growth model                               1.000    
Maxwellian mean energy (eV)                0.000    
# of grid points                           200.0    
Precision                                 0.1000E-09
Convergence                               0.1000E-03
Maximum # of iterations                    1000.    
Mole fraction Ar                          0.9868    
Mole fraction Ar(1s2)                     0.1000E-03
Mole fraction Ar(1s3)                     0.1000E-03
Mole fraction Ar(1s4)                     0.1000E-03
Mole fraction Ar(1s5)                     0.1000E-03
Mole fraction O2                          0.1000E-03
Mole fraction O2(0.98)                    0.1000E-03
Mole fraction O2(1.63)                    0.1000E-03
Mole fraction H2O                         0.1218E-01
Mole fraction H                           0.1000E-03
Mole fraction H(2p)(10.2eV)               0.1000E-03
Mole fraction H(2s)(10.2eV)               0.1000E-03
 
 
Energy (eV) 	Electric field / N (Td)                                         
0.9466	0.5405E-12
1.010	0.5461E-12
1.077	0.5502E-12
1.530	0.5500E-12
1.585	0.5509E-12
1.648	0.5509E-12
1.720	0.5501E-12
1.801	0.5485E-12
1.894	0.5460E-12
1.997	0.5427E-12
2.113	0.5387E-12
2.240	0.5341E-12
2.379	0.5290E-12
2.532	0.5234E-12
2.690	0.5179E-12
2.869	0.5120E-12
3.062	0.5060E-12
3.266	0.5001E-12
3.479	0.4944E-12
3.697	0.4890E-12
3.914	0.4840E-12
4.126	0.4795E-12
4.328	0.4756E-12
4.519	0.4721E-12
4.698	0.4691E-12
4.863	0.4665E-12
5.017	0.4643E-12
5.161	0.4623E-12
5.297	0.4606E-12
5.426	0.4590E-12
5.552	0.4577E-12
5.675	0.4564E-12
5.797	0.4552E-12
5.919	0.4541E-12
6.043	0.4531E-12
6.169	0.4521E-12
6.299	0.4511E-12
6.432	0.4502E-12
6.570	0.4493E-12
6.713	0.4484E-12
6.862	0.4476E-12
7.017	0.4467E-12
7.179	0.4459E-12
7.348	0.4450E-12
7.527	0.4442E-12
7.714	0.4433E-12
7.913	0.4424E-12
8.125	0.4414E-12
8.351	0.4404E-12
8.593	0.4394E-12
8.855	0.4383E-12
9.138	0.4372E-12
9.448	0.4359E-12
9.787	0.4346E-12
10.16	0.4332E-12
10.58	0.4317E-12
11.04	0.4299E-12
11.55	0.4281E-12
12.13	0.4260E-12
12.78	0.4236E-12
13.52	0.4210E-12
14.37	0.4180E-12
15.32	0.4146E-12
16.42	0.4107E-12
17.67	0.4064E-12
19.11	0.4015E-12
20.76	0.3959E-12
22.65	0.3898E-12
24.82	0.3830E-12
27.30	0.3756E-12
30.16	0.3675E-12
33.44	0.3588E-12
37.21	0.3495E-12
41.58	0.3397E-12
46.65	0.3295E-12
52.57	0.3189E-12
59.52	0.3080E-12
67.77	0.2969E-12
77.64	0.2855E-12
 
 
C61   H2O    Excitation    0.0000 eV                            
Energy (eV)	Rate coefficient (m3/s)
0.7967E-01	0.3062E-17
0.8903E-01	0.3250E-17
0.9946E-01	0.3446E-17
0.1119	0.3669E-17
0.1253	0.3886E-17
0.1418	0.4133E-17
0.1625	0.4422E-17
0.1879	0.4743E-17
0.2198	0.5116E-17
0.2592	0.5545E-17
0.3065	0.6032E-17
0.3601	0.6551E-17
0.4184	0.7088E-17
0.4790	0.7622E-17
0.5402	0.8141E-17
0.6002	0.8627E-17
0.6587	0.9082E-17
0.7163	0.9511E-17
0.7726	0.9913E-17
0.8291	0.1030E-16
0.8867	0.1067E-16
0.9466	0.1105E-16
1.010	0.1142E-16
1.077	0.1181E-16
1.530	0.1363E-16
1.585	0.1393E-16
1.648	0.1427E-16
1.720	0.1464E-16
1.801	0.1503E-16
1.894	0.1547E-16
1.997	0.1593E-16
2.113	0.1643E-16
2.240	0.1696E-16
2.379	0.1752E-16
2.532	0.1810E-16
2.690	0.1869E-16
2.869	0.1932E-16
3.062	0.1998E-16
3.266	0.2066E-16
3.479	0.2134E-16
3.697	0.2202E-16
3.914	0.2267E-16
4.126	0.2330E-16
4.328	0.2388E-16
4.519	0.2443E-16
4.698	0.2492E-16
4.863	0.2537E-16
5.017	0.2578E-16
5.161	0.2616E-16
5.297	0.2652E-16
5.426	0.2685E-16
5.552	0.2716E-16
5.675	0.2747E-16
5.797	0.2777E-16
5.919	0.2806E-16
6.043	0.2836E-16
6.169	0.2865E-16
6.299	0.2895E-16
6.432	0.2926E-16
6.570	0.2957E-16
6.713	0.2990E-16
6.862	0.3025E-16
7.017	0.3062E-16
7.179	0.3101E-16
7.348	0.3145E-16
7.527	0.3195E-16
7.714	0.3251E-16
7.913	0.3316E-16
8.125	0.3394E-16
8.351	0.3486E-16
8.593	0.3598E-16
8.855	0.3735E-16
9.138	0.3902E-16
9.448	0.4107E-16
9.787	0.4360E-16
10.16	0.4672E-16
10.58	0.5057E-16
11.04	0.5534E-16
11.55	0.6124E-16
12.13	0.6854E-16
12.78	0.7755E-16
13.52	0.8867E-16
14.37	0.1023E-15
15.32	0.1191E-15
16.42	0.1395E-15
17.67	0.1642E-15
19.11	0.1937E-15
20.76	0.2289E-15
22.65	0.2702E-15
24.82	0.3182E-15
27.30	0.3732E-15
30.16	0.4356E-15
33.44	0.5053E-15
37.21	0.5821E-15
41.58	0.6655E-15
46.65	0.7549E-15
52.57	0.8492E-15
59.52	0.9471E-15
67.77	0.1047E-14
77.64	0.1148E-14
 
 
C62   H2O    Excitation    0.0000 eV                            
Energy (eV)	Rate coefficient (m3/s)
0.7967E-01	0.9022E-17
0.8903E-01	0.9574E-17
0.9946E-01	0.1015E-16
0.1119	0.1081E-16
0.1253	0.1145E-16
0.1418	0.1218E-16
0.1625	0.1303E-16
0.1879	0.1397E-16
0.2198	0.1507E-16
0.2592	0.1634E-16
0.3065	0.1777E-16
0.3601	0.1930E-16
0.4184	0.2088E-16
0.4790	0.2246E-16
0.5402	0.2398E-16
0.6002	0.2542E-16
0.6587	0.2676E-16
0.7163	0.2802E-16
0.7726	0.2921E-16
0.8291	0.3034E-16
0.8867	0.3145E-16
0.9466	0.3255E-16
1.010	0.3366E-16
1.077	0.3480E-16
1.530	0.4015E-16
1.585	0.4105E-16
1.648	0.4204E-16
1.720	0.4312E-16
1.801	0.4429E-16
1.894	0.4557E-16
1.997	0.4694E-16
2.113	0.4841E-16
2.240	0.4996E-16
2.379	0.5160E-16
2.532	0.5332E-16
2.690	0.5505E-16
2.869	0.5693E-16
3.062	0.5887E-16
3.266	0.6086E-16
3.479	0.6287E-16
3.697	0.6486E-16
3.914	0.6680E-16
4.126	0.6864E-16
4.328	0.7037E-16
4.519	0.7196E-16
4.698	0.7342E-16
4.863	0.7475E-16
5.017	0.7596E-16
5.161	0.7708E-16
5.297	0.7812E-16
5.426	0.7909E-16
5.552	0.8002E-16
5.675	0.8092E-16
5.797	0.8180E-16
5.919	0.8267E-16
6.043	0.8353E-16
6.169	0.8440E-16
6.299	0.8528E-16
6.432	0.8617E-16
6.570	0.8708E-16
6.713	0.8801E-16
6.862	0.8897E-16
7.017	0.8995E-16
7.179	0.9096E-16
7.348	0.9202E-16
7.527	0.9312E-16
7.714	0.9429E-16
7.913	0.9553E-16
8.125	0.9688E-16
8.351	0.9837E-16
8.593	0.1000E-15
8.855	0.1020E-15
9.138	0.1042E-15
9.448	0.1069E-15
9.787	0.1101E-15
10.16	0.1142E-15
10.58	0.1192E-15
11.04	0.1255E-15
11.55	0.1335E-15
12.13	0.1437E-15
12.78	0.1568E-15
13.52	0.1735E-15
14.37	0.1948E-15
15.32	0.2220E-15
16.42	0.2564E-15
17.67	0.2995E-15
19.11	0.3532E-15
20.76	0.4194E-15
22.65	0.4998E-15
24.82	0.5965E-15
27.30	0.7112E-15
30.16	0.8452E-15
33.44	0.9997E-15
37.21	0.1175E-14
41.58	0.1371E-14
46.65	0.1588E-14
52.57	0.1824E-14
59.52	0.2076E-14
67.77	0.2341E-14
77.64	0.2616E-14
 
 
C63   H2O    Excitation    0.0000 eV                            
Energy (eV)	Rate coefficient (m3/s)
0.7967E-01	0.6230E-18
0.8903E-01	0.6611E-18
0.9946E-01	0.7011E-18
0.1119	0.7464E-18
0.1253	0.7905E-18
0.1418	0.8408E-18
0.1625	0.8995E-18
0.1879	0.9648E-18
0.2198	0.1041E-17
0.2592	0.1128E-17
0.3065	0.1227E-17
0.3601	0.1333E-17
0.4184	0.1442E-17
0.4790	0.1551E-17
0.5402	0.1656E-17
0.6002	0.1755E-17
0.6587	0.1848E-17
0.7163	0.1935E-17
0.7726	0.2017E-17
0.8291	0.2095E-17
0.8867	0.2171E-17
0.9466	0.2247E-17
1.010	0.2324E-17
1.077	0.2403E-17
1.530	0.2772E-17
1.585	0.2835E-17
1.648	0.2903E-17
1.720	0.2977E-17
1.801	0.3058E-17
1.894	0.3146E-17
1.997	0.3241E-17
2.113	0.3342E-17
2.240	0.3450E-17
2.379	0.3563E-17
2.532	0.3682E-17
2.690	0.3802E-17
2.869	0.3931E-17
3.062	0.4065E-17
3.266	0.4202E-17
3.479	0.4341E-17
3.697	0.4479E-17
3.914	0.4612E-17
4.126	0.4740E-17
4.328	0.4859E-17
4.519	0.4969E-17
4.698	0.5069E-17
4.863	0.5161E-17
5.017	0.5245E-17
5.161	0.5322E-17
5.297	0.5394E-17
5.426	0.5462E-17
5.552	0.5526E-17
5.675	0.5588E-17
5.797	0.5648E-17
5.919	0.5708E-17
6.043	0.5768E-17
6.169	0.5828E-17
6.299	0.5889E-17
6.432	0.5951E-17
6.570	0.6014E-17
6.713	0.6080E-17
6.862	0.6148E-17
7.017	0.6218E-17
7.179	0.6293E-17
7.348	0.6373E-17
7.527	0.6459E-17
7.714	0.6553E-17
7.913	0.6659E-17
8.125	0.6781E-17
8.351	0.6922E-17
8.593	0.7089E-17
8.855	0.7291E-17
9.138	0.7539E-17
9.448	0.7845E-17
9.787	0.8226E-17
10.16	0.8705E-17
10.58	0.9305E-17
11.04	0.1006E-16
11.55	0.1101E-16
12.13	0.1221E-16
12.78	0.1371E-16
13.52	0.1559E-16
14.37	0.1793E-16
15.32	0.2082E-16
16.42	0.2438E-16
17.67	0.2871E-16
19.11	0.3394E-16
20.76	0.4020E-16
22.65	0.4758E-16
24.82	0.5619E-16
27.30	0.6610E-16
30.16	0.7735E-16
33.44	0.8995E-16
37.21	0.1038E-15
41.58	0.1189E-15
46.65	0.1351E-15
52.57	0.1522E-15
59.52	0.1700E-15
67.77	0.1881E-15
77.64	0.2062E-15
 
 
C64   H2O    Excitation    0.0000 eV                            
Energy (eV)	Rate coefficient (m3/s)
0.7967E-01	0.2252E-15
0.8903E-01	0.2390E-15
0.9946E-01	0.2534E-15
0.1119	0.2698E-15
0.1253	0.2857E-15
0.1418	0.3039E-15
0.1625	0.3251E-15
0.1879	0.3487E-15
0.2198	0.3762E-15
0.2592	0.4078E-15
0.3065	0.4436E-15
0.3601	0.4817E-15
0.4184	0.5212E-15
0.4790	0.5605E-15
0.5402	0.5986E-15
0.6002	0.6343E-15
0.6587	0.6678E-15
0.7163	0.6994E-15
0.7726	0.7289E-15
0.8291	0.7572E-15
0.8867	0.7848E-15
0.9466	0.8123E-15
1.010	0.8400E-15
1.077	0.8685E-15
1.530	0.1012E-14
1.585	0.1034E-14
1.648	0.1059E-14
1.720	0.1085E-14
1.801	0.1115E-14
1.894	0.1146E-14
1.997	0.1180E-14
2.113	0.1217E-14
2.240	0.1255E-14
2.379	0.1296E-14
2.532	0.1339E-14
2.690	0.1382E-14
2.869	0.1429E-14
3.062	0.1478E-14
3.266	0.1528E-14
3.479	0.1580E-14
3.697	0.1633E-14
3.914	0.1687E-14
4.126	0.1739E-14
4.328	0.1791E-14
4.519	0.1842E-14
4.698	0.1892E-14
4.863	0.1941E-14
5.017	0.1989E-14
5.161	0.2038E-14
5.297	0.2088E-14
5.426	0.2139E-14
5.552	0.2192E-14
5.675	0.2249E-14
5.797	0.2310E-14
5.919	0.2375E-14
6.043	0.2445E-14
6.169	0.2521E-14
6.299	0.2605E-14
6.432	0.2695E-14
6.570	0.2794E-14
6.713	0.2901E-14
6.862	0.3018E-14
7.017	0.3146E-14
7.179	0.3285E-14
7.348	0.3436E-14
7.527	0.3602E-14
7.714	0.3784E-14
7.913	0.3984E-14
8.125	0.4205E-14
8.351	0.4451E-14
8.593	0.4724E-14
8.855	0.5031E-14
9.138	0.5376E-14
9.448	0.5767E-14
9.787	0.6212E-14
10.16	0.6719E-14
10.58	0.7299E-14
11.04	0.7967E-14
11.55	0.8735E-14
12.13	0.9621E-14
12.78	0.1064E-13
13.52	0.1183E-13
14.37	0.1319E-13
15.32	0.1477E-13
16.42	0.1657E-13
17.67	0.1863E-13
19.11	0.2098E-13
20.76	0.2363E-13
22.65	0.2660E-13
24.82	0.2992E-13
27.30	0.3357E-13
30.16	0.3758E-13
33.44	0.4192E-13
37.21	0.4658E-13
41.58	0.5154E-13
46.65	0.5678E-13
52.57	0.6224E-13
59.52	0.6788E-13
67.77	0.7364E-13
77.64	0.7944E-13
 
 
C65   H2O    Excitation    0.20 eV                              
Energy (eV)	Rate coefficient (m3/s)
0.7967E-01	0.2049E-15
0.8903E-01	0.2850E-15
0.9946E-01	0.3877E-15
0.1119	0.5198E-15
0.1253	0.6742E-15
0.1418	0.8605E-15
0.1625	0.1078E-14
0.1879	0.1315E-14
0.2198	0.1567E-14
0.2592	0.1820E-14
0.3065	0.2060E-14
0.3601	0.2271E-14
0.4184	0.2444E-14
0.4790	0.2577E-14
0.5402	0.2673E-14
0.6002	0.2735E-14
0.6587	0.2770E-14
0.7163	0.2785E-14
0.7726	0.2783E-14
0.8291	0.2769E-14
0.8867	0.2745E-14
0.9466	0.2714E-14
1.010	0.2677E-14
1.077	0.2635E-14
1.530	0.2548E-14
1.585	0.2506E-14
1.648	0.2463E-14
1.720	0.2418E-14
1.801	0.2373E-14
1.894	0.2329E-14
1.997	0.2287E-14
2.113	0.2248E-14
2.240	0.2214E-14
2.379	0.2184E-14
2.532	0.2161E-14
2.690	0.2144E-14
2.869	0.2135E-14
3.062	0.2132E-14
3.266	0.2137E-14
3.479	0.2148E-14
3.697	0.2164E-14
3.914	0.2184E-14
4.126	0.2207E-14
4.328	0.2232E-14
4.519	0.2257E-14
4.698	0.2281E-14
4.863	0.2305E-14
5.017	0.2327E-14
5.161	0.2347E-14
5.297	0.2367E-14
5.426	0.2385E-14
5.552	0.2402E-14
5.675	0.2419E-14
5.797	0.2435E-14
5.919	0.2450E-14
6.043	0.2465E-14
6.169	0.2479E-14
6.299	0.2493E-14
6.432	0.2507E-14
6.570	0.2520E-14
6.713	0.2533E-14
6.862	0.2546E-14
7.017	0.2559E-14
7.179	0.2571E-14
7.348	0.2582E-14
7.527	0.2593E-14
7.714	0.2604E-14
7.913	0.2615E-14
8.125	0.2625E-14
8.351	0.2634E-14
8.593	0.2644E-14
8.855	0.2653E-14
9.138	0.2661E-14
9.448	0.2669E-14
9.787	0.2677E-14
10.16	0.2684E-14
10.58	0.2690E-14
11.04	0.2695E-14
11.55	0.2699E-14
12.13	0.2701E-14
12.78	0.2702E-14
13.52	0.2701E-14
14.37	0.2698E-14
15.32	0.2693E-14
16.42	0.2685E-14
17.67	0.2674E-14
19.11	0.2661E-14
20.76	0.2644E-14
22.65	0.2624E-14
24.82	0.2601E-14
27.30	0.2574E-14
30.16	0.2543E-14
33.44	0.2510E-14
37.21	0.2473E-14
41.58	0.2432E-14
46.65	0.2389E-14
52.57	0.2342E-14
59.52	0.2292E-14
67.77	0.2239E-14
77.64	0.2183E-14
 
 
C66   H2O    Excitation    9.00 eV                              
Energy (eV)	Rate coefficient (m3/s)
0.7967E-01	0.000
0.8903E-01	0.000
0.9946E-01	0.000
0.1119	0.000
0.1253	0.000
0.1418	0.000
0.1625	0.000
0.1879	0.000
0.2198	0.000
0.2592	0.000
0.3065	0.000
0.3601	0.000
0.4184	0.000
0.4790	0.000
0.5402	0.000
0.6002	0.000
0.6587	0.000
0.7163	0.000
0.7726	0.000
0.8291	0.000
0.8867	0.000
0.9466	0.000
1.010	0.000
1.077	0.000
1.530	0.6995E-17
1.585	0.6828E-17
1.648	0.6643E-17
1.720	0.6439E-17
1.801	0.6217E-17
1.894	0.5978E-17
1.997	0.5725E-17
2.113	0.5463E-17
2.240	0.5200E-17
2.379	0.4948E-17
2.532	0.4743E-17
2.690	0.4640E-17
2.869	0.4734E-17
3.062	0.5180E-17
3.266	0.6174E-17
3.479	0.7931E-17
3.697	0.1064E-16
3.914	0.1443E-16
4.126	0.1936E-16
4.328	0.2539E-16
4.519	0.3245E-16
4.698	0.4045E-16
4.863	0.4931E-16
5.017	0.5894E-16
5.161	0.6934E-16
5.297	0.8051E-16
5.426	0.9248E-16
5.552	0.1053E-15
5.675	0.1191E-15
5.797	0.1339E-15
5.919	0.1497E-15
6.043	0.1667E-15
6.169	0.1849E-15
6.299	0.2044E-15
6.432	0.2252E-15
6.570	0.2473E-15
6.713	0.2707E-15
6.862	0.2954E-15
7.017	0.3214E-15
7.179	0.3487E-15
7.348	0.3772E-15
7.527	0.4070E-15
7.714	0.4381E-15
7.913	0.4705E-15
8.125	0.5043E-15
8.351	0.5395E-15
8.593	0.5762E-15
8.855	0.6147E-15
9.138	0.6551E-15
9.448	0.6975E-15
9.787	0.7421E-15
10.16	0.7892E-15
10.58	0.8387E-15
11.04	0.8911E-15
11.55	0.9462E-15
12.13	0.1004E-14
12.78	0.1065E-14
13.52	0.1129E-14
14.37	0.1195E-14
15.32	0.1264E-14
16.42	0.1335E-14
17.67	0.1408E-14
19.11	0.1483E-14
20.76	0.1559E-14
22.65	0.1636E-14
24.82	0.1713E-14
27.30	0.1789E-14
30.16	0.1865E-14
33.44	0.1939E-14
37.21	0.2011E-14
41.58	0.2080E-14
46.65	0.2147E-14
52.57	0.2211E-14
59.52	0.2271E-14
67.77	0.2328E-14
77.64	0.2380E-14
 
 
C67   H2O    Ionization    13.50 eV                             
Energy (eV)	Rate coefficient (m3/s)
0.7967E-01	0.000
0.8903E-01	0.000
0.9946E-01	0.000
0.1119	0.000
0.1253	0.000
0.1418	0.000
0.1625	0.000
0.1879	0.000
0.2198	0.000
0.2592	0.000
0.3065	0.000
0.3601	0.000
0.4184	0.000
0.4790	0.000
0.5402	0.000
0.6002	0.000
0.6587	0.000
0.7163	0.000
0.7726	0.000
0.8291	0.000
0.8867	0.000
0.9466	0.000
1.010	0.000
1.077	0.000
1.530	0.1388E-18
1.585	0.1461E-18
1.648	0.1571E-18
1.720	0.1726E-18
1.801	0.1936E-18
1.894	0.2210E-18
1.997	0.2555E-18
2.113	0.2978E-18
2.240	0.3479E-18
2.379	0.4059E-18
2.532	0.4711E-18
2.690	0.5399E-18
2.869	0.6169E-18
3.062	0.6978E-18
3.266	0.7810E-18
3.479	0.8649E-18
3.697	0.9489E-18
3.914	0.1035E-17
4.126	0.1132E-17
4.328	0.1256E-17
4.519	0.1436E-17
4.698	0.1721E-17
4.863	0.2183E-17
5.017	0.2922E-17
5.161	0.4073E-17
5.297	0.5810E-17
5.426	0.8350E-17
5.552	0.1196E-16
5.675	0.1694E-16
5.797	0.2368E-16
5.919	0.3258E-16
6.043	0.4413E-16
6.169	0.5885E-16
6.299	0.7734E-16
6.432	0.1002E-15
6.570	0.1282E-15
6.713	0.1621E-15
6.862	0.2026E-15
7.017	0.2507E-15
7.179	0.3074E-15
7.348	0.3738E-15
7.527	0.4512E-15
7.714	0.5410E-15
7.913	0.6450E-15
8.125	0.7651E-15
8.351	0.9036E-15
8.593	0.1063E-14
8.855	0.1247E-14
9.138	0.1460E-14
9.448	0.1706E-14
9.787	0.1989E-14
10.16	0.2318E-14
10.58	0.2698E-14
11.04	0.3140E-14
11.55	0.3653E-14
12.13	0.4246E-14
12.78	0.4934E-14
13.52	0.5730E-14
14.37	0.6649E-14
15.32	0.7707E-14
16.42	0.8917E-14
17.67	0.1030E-13
19.11	0.1186E-13
20.76	0.1362E-13
22.65	0.1559E-13
24.82	0.1777E-13
27.30	0.2016E-13
30.16	0.2277E-13
33.44	0.2559E-13
37.21	0.2861E-13
41.58	0.3181E-13
46.65	0.3518E-13
52.57	0.3870E-13
59.52	0.4234E-13
67.77	0.4607E-13
77.64	0.4986E-13
 
 
C68   H    Elastic                                              
Energy (eV)	Rate coefficient (m3/s)
0.7967E-01	0.5735E-13
0.8903E-01	0.6052E-13
0.9946E-01	0.6373E-13
0.1119	0.6728E-13
0.1253	0.7052E-13
0.1418	0.7403E-13
0.1625	0.7789E-13
0.1879	0.8182E-13
0.2198	0.8603E-13
0.2592	0.9048E-13
0.3065	0.9516E-13
0.3601	0.9973E-13
0.4184	0.1041E-12
0.4790	0.1082E-12
0.5402	0.1119E-12
0.6002	0.1151E-12
0.6587	0.1179E-12
0.7163	0.1203E-12
0.7726	0.1224E-12
0.8291	0.1243E-12
0.8867	0.1259E-12
0.9466	0.1274E-12
1.010	0.1287E-12
1.077	0.1299E-12
1.530	0.1325E-12
1.585	0.1333E-12
1.648	0.1341E-12
1.720	0.1349E-12
1.801	0.1356E-12
1.894	0.1363E-12
1.997	0.1370E-12
2.113	0.1376E-12
2.240	0.1382E-12
2.379	0.1387E-12
2.532	0.1391E-12
2.690	0.1394E-12
2.869	0.1396E-12
3.062	0.1397E-12
3.266	0.1397E-12
3.479	0.1396E-12
3.697	0.1394E-12
3.914	0.1392E-12
4.126	0.1388E-12
4.328	0.1385E-12
4.519	0.1381E-12
4.698	0.1377E-12
4.863	0.1374E-12
5.017	0.1370E-12
5.161	0.1366E-12
5.297	0.1362E-12
5.426	0.1359E-12
5.552	0.1355E-12
5.675	0.1351E-12
5.797	0.1347E-12
5.919	0.1343E-12
6.043	0.1339E-12
6.169	0.1335E-12
6.299	0.1330E-12
6.432	0.1325E-12
6.570	0.1320E-12
6.713	0.1315E-12
6.862	0.1309E-12
7.017	0.1303E-12
7.179	0.1297E-12
7.348	0.1291E-12
7.527	0.1284E-12
7.714	0.1276E-12
7.913	0.1269E-12
8.125	0.1260E-12
8.351	0.1252E-12
8.593	0.1243E-12
8.855	0.1233E-12
9.138	0.1222E-12
9.448	0.1211E-12
9.787	0.1199E-12
10.16	0.1186E-12
10.58	0.1172E-12
11.04	0.1156E-12
11.55	0.1140E-12
12.13	0.1122E-12
12.78	0.1102E-12
13.52	0.1081E-12
14.37	0.1058E-12
15.32	0.1034E-12
16.42	0.1008E-12
17.67	0.9797E-13
19.11	0.9498E-13
20.76	0.9183E-13
22.65	0.8854E-13
24.82	0.8510E-13
27.30	0.8156E-13
30.16	0.7792E-13
33.44	0.7423E-13
37.21	0.7051E-13
41.58	0.6678E-13
46.65	0.6307E-13
52.57	0.5940E-13
59.52	0.5579E-13
67.77	0.5225E-13
77.64	0.4880E-13
 
 
C69   H    Excitation    10.20 eV                               
Energy (eV)	Rate coefficient (m3/s)
0.7967E-01	0.000
0.8903E-01	0.000
0.9946E-01	0.000
0.1119	0.000
0.1253	0.000
0.1418	0.000
0.1625	0.000
0.1879	0.000
0.2198	0.000
0.2592	0.000
0.3065	0.000
0.3601	0.000
0.4184	0.000
0.4790	0.000
0.5402	0.000
0.6002	0.000
0.6587	0.000
0.7163	0.000
0.7726	0.000
0.8291	0.000
0.8867	0.000
0.9466	0.000
1.010	0.000
1.077	0.000
1.530	0.3810E-16
1.585	0.3704E-16
1.648	0.3587E-16
1.720	0.3458E-16
1.801	0.3318E-16
1.894	0.3171E-16
1.997	0.3017E-16
2.113	0.2859E-16
2.240	0.2702E-16
2.379	0.2550E-16
2.532	0.2415E-16
2.690	0.2324E-16
2.869	0.2315E-16
3.062	0.2463E-16
3.266	0.2870E-16
3.479	0.3647E-16
3.697	0.4901E-16
3.914	0.6708E-16
4.126	0.9099E-16
4.328	0.1206E-15
4.519	0.1556E-15
4.698	0.1953E-15
4.863	0.2392E-15
5.017	0.2869E-15
5.161	0.3381E-15
5.297	0.3928E-15
5.426	0.4511E-15
5.552	0.5132E-15
5.675	0.5794E-15
5.797	0.6501E-15
5.919	0.7257E-15
6.043	0.8066E-15
6.169	0.8933E-15
6.299	0.9860E-15
6.432	0.1085E-14
6.570	0.1191E-14
6.713	0.1304E-14
6.862	0.1424E-14
7.017	0.1551E-14
7.179	0.1687E-14
7.348	0.1830E-14
7.527	0.1983E-14
7.714	0.2144E-14
7.913	0.2316E-14
8.125	0.2499E-14
8.351	0.2695E-14
8.593	0.2904E-14
8.855	0.3129E-14
9.138	0.3372E-14
9.448	0.3636E-14
9.787	0.3922E-14
10.16	0.4235E-14
10.58	0.4576E-14
11.04	0.4950E-14
11.55	0.5360E-14
12.13	0.5810E-14
12.78	0.6303E-14
13.52	0.6845E-14
14.37	0.7438E-14
15.32	0.8085E-14
16.42	0.8790E-14
17.67	0.9555E-14
19.11	0.1038E-13
20.76	0.1127E-13
22.65	0.1221E-13
24.82	0.1320E-13
27.30	0.1425E-13
30.16	0.1533E-13
33.44	0.1645E-13
37.21	0.1759E-13
41.58	0.1874E-13
46.65	0.1990E-13
52.57	0.2104E-13
59.52	0.2216E-13
67.77	0.2325E-13
77.64	0.2430E-13
 
 
C70   H    Excitation    10.20 eV                               
Energy (eV)	Rate coefficient (m3/s)
0.7967E-01	0.000
0.8903E-01	0.000
0.9946E-01	0.000
0.1119	0.000
0.1253	0.000
0.1418	0.000
0.1625	0.000
0.1879	0.000
0.2198	0.000
0.2592	0.000
0.3065	0.000
0.3601	0.000
0.4184	0.000
0.4790	0.000
0.5402	0.000
0.6002	0.000
0.6587	0.000
0.7163	0.000
0.7726	0.000
0.8291	0.000
0.8867	0.000
0.9466	0.000
1.010	0.000
1.077	0.000
1.530	0.2033E-16
1.585	0.1969E-16
1.648	0.1897E-16
1.720	0.1820E-16
1.801	0.1736E-16
1.894	0.1648E-16
1.997	0.1557E-16
2.113	0.1464E-16
2.240	0.1371E-16
2.379	0.1282E-16
2.532	0.1203E-16
2.690	0.1148E-16
2.869	0.1139E-16
3.062	0.1216E-16
3.266	0.1432E-16
3.479	0.1845E-16
3.697	0.2508E-16
3.914	0.3454E-16
4.126	0.4695E-16
4.328	0.6214E-16
4.519	0.7979E-16
4.698	0.9952E-16
4.863	0.1210E-15
5.017	0.1438E-15
5.161	0.1677E-15
5.297	0.1926E-15
5.426	0.2184E-15
5.552	0.2452E-15
5.675	0.2728E-15
5.797	0.3014E-15
5.919	0.3310E-15
6.043	0.3615E-15
6.169	0.3931E-15
6.299	0.4257E-15
6.432	0.4592E-15
6.570	0.4935E-15
6.713	0.5288E-15
6.862	0.5647E-15
7.017	0.6013E-15
7.179	0.6384E-15
7.348	0.6761E-15
7.527	0.7142E-15
7.714	0.7528E-15
7.913	0.7918E-15
8.125	0.8313E-15
